GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43590,33.7139340869407,73.0883246984991,556.093996549258,0.00923519423041286,0.0223170689518703
43591,33.7139341159793,73.0883245884896,556.104669726687,-0.197204135525926,-0.103050873244715
43592,33.713933917518,73.088324381355,556.079683207441,-0.00436157407107921,0.0237602414232316
43593,33.7139339728081,73.0883243143166,556.07715485245,-0.0264334709110078,-0.00422634464543818
43594,33.7139339878153,73.0883241878193,556.070089794695,-0.0499741915008462,-0.0308517230820379
43595,33.713933811909,73.0883240114508,556.075025685597,0.377253038376046,0.107208937488529
43596,33.7139345633185,73.0883242396511,556.082387793111,0.153641332013286,0.078437364666812
43597,33.713934531388,73.0883241032961,556.082202353748,-0.371372127041628,-0.087191003290998
43598,33.713934756577,73.0883240712704,556.089827055112,-0.273794229317969,-0.11545715430449
43599,33.713934777711,73.0883238754861,556.093239814043,-0.449537279872161,-0.128202986102871
43600,33.7139348165492,73.0883238512149,556.101161065977,-0.183506205529599,-0.13599954168786
43601,33.7139348024443,73.0883236757473,556.11239240272,-0.353513938031495,-0.190522288527149
43602,33.7139350247705,73.0883236749649,556.1224596838,-0.361608670580949,-0.174312382067024
43603,33.7139350875866,73.0883235985095,556.135296138003,-0.270185069005613,-0.129473125109219
43604,33.7139351479731,73.0883235113026,556.148388924543,-0.315545315411979,-0.148353021153549
43605,33.713935165904,73.0883234032647,556.160871140659,-0.342718312222181,-0.195303980817649
43606,33.7139351268448,73.0883232678226,556.176890035393,-0.380137934898503,-0.222806605981034
43607,33.7139355169208,73.0883233639197,556.180897454498,-0.403937634725566,-0.231211355455663
43608,33.71393524201,73.0883234343505,556.205997524085,-0.138341617659839,-0.516269961084249
43609,33.713935010167,73.0883227122897,556.249712932622,-0.349925622457121,-0.117578064268357
43610,33.7139349285162,73.0883226599996,556.266837375006,-0.279139880928492,-0.0190073216162573
43611,33.7139349623589,73.0883225995113,556.288784251316,-0.425223127836718,-0.099954053141901
43612,33.7139348069497,73.0883224013066,556.315216009971,-0.419712397549492,-0.140013050012483
43613,33.7139348702797,73.0883229324505,556.327728972072,-0.603468720139365,-0.763731357434224
43614,33.7139359522239,73.0883203403982,556.343585480237,-0.393482265461372,-1.51932801768444
43615,33.7139417870193,73.0883129497634,556.369627892738,-0.857079118964273,-1.63985352361866
43616,33.7139397526981,73.0882973800624,556.423784123035,-1.75574557035914,-1.40519891070872
43617,33.7139351431425,73.0882755375158,556.507407310652,-1.8167284189592,-1.39838269592036
43618,33.7139248337345,73.0882493301998,556.613975149347,-2.35368167943899,-1.71566402708354
43619,33.7139097283908,73.0882216919168,556.69530995423,-2.68630019858464,-2.18021243109093
43620,33.7138909509798,73.0881874621813,556.803659409052,-2.9382983283034,-2.51795083624747
43621,33.7138681138997,73.0881472602346,556.936678626575,-2.92193799012695,-3.0567333384947
43622,33.7138431812238,73.0881032331759,557.099609570112,-3.11343401768172,-3.23775783532253
43623,33.7138176850151,73.0880581528396,557.28027874697,-3.09713489470058,-3.19065651330207
43624,33.71379073772,73.0880135398938,557.444718104322,-3.02761495324464,-3.35702213235719
43625,33.7137633251872,73.0879675239665,557.594873908674,-3.10954776062222,-3.37529889507438
43626,33.713735691461,73.0879149946728,557.768271122593,-3.13688675264313,-3.50559013836448
43627,33.713707896294,73.087864110421,557.918853853596,-3.22760001208082,-3.58816564413849
43628,33.7136793436984,73.0878103067753,558.09871257958,-3.3102918543897,-3.72824079731504
43629,33.7136515875146,73.0877558337632,558.288689940935,-3.29344129086004,-3.9416447982255
43630,33.7136222031746,73.0877037598206,558.446906873491,-3.26696296533705,-4.06848243335023
43631,33.7135919040384,73.0876509690874,558.663486726116,-3.27825575162218,-4.20324770344693
43632,33.7135623591565,73.0875968170676,558.882329334971,-3.26816850082196,-4.28049776896169
43633,33.7135336983968,73.0875440153585,559.083534284262,-3.37753430541755,-4.27444823388796
43634,33.7135060136359,73.0874894053311,559.322480596136,-3.22943300969554,-4.46736206674033
